=counta( r[2]c:r_c )	=sum( r[2]c:r_c )	=counta( r[2]c:r_c )		=sum( r[2]c:r_c )	= 100 * rc5 / rc2
Constituency Name	Electorate	Candidate (* = incumbent MP)	Party	Votes	County	Region

Aberavon	62516	J Morris	Labour	31314	West Glamorgan	Wales
		I Grist	Conservative	10419
		G Farmer	Plaid Cymru	3912
		JT Hart	Communist	1102

Aberdare	48829	AR Probert	Labour	22817	Mid Glamorgan and Gwent	Wales
		GM Jones	Plaid Cymru	11431
		DC Purnell	Conservative	2484
		ATM Wilson	Communist	1317

Aberdeen North	63981	R Hughes	Labour	27707	Grampian	East Scotland
		DJ Williams	Conservative	9807
		J McKenna	Scottish National Party	3756
		F McCallum	Liberal	2835
		A Ingram	Communist	521

Aberdeen South	68147	IM Sproat	Conservative	23843	Grampian	East Scotland
		DC Dewar	Labour	22754
		KJBS McLeod	Liberal	3135
		BM Cockie	Scottish National Party	2777

Aberdeenshire East	45782	PW Wolridge-Gordon	Conservative	12866	Grampian	East Scotland
		A Farquhar	Scottish National Party	9377
		HC Grimes	Labour	5656
		GC Hoyer-Millar	Liberal	3548

Aberdeenshire West	52123	CC Mitchell	Conservative	18396	Grampian	East Scotland
		LM Grimond	Liberal	12847
		WW Hay	Labour	6141
		JG McKinley	Scottish National Party	2112

Abertillery	37388	J Thomas	Labour	22819	Mid Glamorgan and Gwent	Wales
		JE Rendle	Conservative	3478
		DB Harries	Plaid Cymru	1751

Abingdon	85728	AMS Neave	Conservative	36209	Oxfordshire	West
		NH Price	Labour	23136
		SRC Evans	Liberal	7198

Accrington	51188	A Davidson	Labour	20828	Lancashire	Lancashire
		RC Webster	Conservative	20234

Acton	43688	N Spearing	Labour	13960	Ealing	South London
		KW Baker	Conservative	13300
		D Scherer	Liberal	1583
		M Costin	Communist	258

Aldershot	84511	JMG Critchley	Conservative	33447	Hampshire	South
		RT Bogg	Labour	18916
		PM Gibbons	Liberal	7551

Altrincham and Sale	70755	APL Barber	Conservative	27904	Central Manchester	Greater Manchester
		BE Jones	Labour	16671
		LG Bayley	Liberal	7875

Anglesey	41319	C Hughes	Labour	13966	Gwynedd	Wales
		JE Jones	Conservative	9220
		JL Williams	Plaid Cymru	7140
		GW Roddick	Liberal	2013

Angus North and Mearns	37114	AL Buchanan-Smith	Conservative	14687	Tayside	East Scotland
		J Gourlay	Labour	5092
		JA McGugan	Scottish National Party	4677
		JJ Grimond	Liberal	3212

Angus South	49344	J Bruce-Gardyne	Conservative	20439	Tayside	East Scotland
		CGM Slesser	Scottish National Party	8406
		A Coutts	Labour	7557

Antrim North	79962	IRK Paisley	Protestant Unionist	24130	Northern Ireland	Northern Ireland
		H Clark	Ulster Unionist Party	21451
		P McHugh	NI Labour	6476
		A McDonald	National Democratic Party	4312
		R Moore	Liberal	2069

Antrim South	143544	JH Molyneaux	Ulster Unionist Party	59589	Northern Ireland	Northern Ireland
		R Johnston	NI Labour	19971
		TH Calswell	Independent Unionist	10938
		D McAllister	National Democratic Party	6037
		R Smith	Liberal	913

Argyll	40879	MAC Noble	Conservative	13521	Argyll and Bute	West Scotland
		I MacCormick	Scottish National Party	9039
		J McFadden	Labour	7633

Armagh	87072	JE Maginnis	Ulster Unionist Party	37667	Northern Ireland	Northern Ireland
		HE Lewis	National Unity	21696
		E Homes	NI Labour	8781

Arundel and Shoreham	100507	HB Kerby	Conservative	43907	West Sussex	South East
		BM Lyne	Labour	16531
		P Bartram	Liberal	11769

Ashfield	67681	DI Marquand	Labour	32372	Nottinghamshire	East Midlands
		RN Kemm	Conservative	15089

Ashford	66975	WF Deedes	Conservative	26649	Kent	South East
		JM Bowyer	Labour	14037
		C Truman	Liberal	7902

Ashton under Lyne	61468	RE Sheldon	Labour	23927	Eastern Manchester	Greater Manchester
		Ad'A Fearn	Conservative	19973

Aylesbury	77358	THF Raison	Conservative	31084	Buckinghamshire	Essex
		JE Mitchell	Labour	20441
		PS Kinsey	Liberal	6849

Ayr	51772	GKH Younger	Conservative	22220	Ayrshire and Lanark	West Scotland
		JM Craigen	Labour	17770
		L Anderson	Scottish National Party	2186

Ayrshire Central	58128	D Lambie	Labour	24536	Ayrshire and Lanark	West Scotland
		I Lang	Conservative	19569
		A Macdonald	Scottish National Party	2383
		T Menzies	Independent	339

Ayrshire North and Bute	47846	FHR Maclean	Conservative	18853	Ayrshire and Lanark	West Scotland
		HG Millar	Labour	12459
		M Macrae	Scottish National Party	3852

Ayrshire South	50436	J Sillars	Labour	23910	Ayrshire and Lanark	West Scotland
		N Simpson	Conservative	11675
		SH Purdie	Scottish National Party	3102

Banbury	88852	HN Marten	Conservative	36712	Oxfordshire	West
		AC Booth	Labour	25166
		GJ Fisher	Liberal	6859

Banffshire	31752	WHK Baker	Conservative	8457	Grampian	East Scotland
		HM Watt	Scottish National Party	5006
		TRL Fraser	Liberal	4589
		AF Walls	Labour	3795

Barking	49363	TEN Driberg	Labour	21097	Barking and Dagenham	North London
		GE Pattie	Conservative	9309

Barkston Ash	78127	MJH Alison	Conservative	35198	North Yorkshire	Yorkshire
		EK Grime	Labour	23861

Barnet	71828	R Maudling	Conservative	26845	Barnet	North London
		JEM Baker	Labour	18166
		JDO Henchley	Liberal	6329

Barnsley	75743	R Mason	Labour	34956	South Yorkshire	Humberside
		R Godber	Conservative	10811
		JH Dossett	Liberal	8186

Barons Court	41401	IS Richard	Labour	13374	Hammersmith and Fulham	North London
		RE Brum	Conservative	12269
		SHJA Knott	Liberal	2206

Barrow-in-Furness	54198	AE Booth	Labour	22400	Cumbria	North
		HD Miller	Conservative	17536

Barry	75049	HR Gower	Conservative	31957	South Glamorgan	Wales
		J Allison	Labour	23286
		EO Williams	Plaid Cymru	4200

Basingstoke	91958	DB Mitchell	Conservative	35138	Hampshire	South
		DV Carter	Labour	25664
		RA Musselwhite	Liberal	8183

Bassetlaw	69049	JW Ashton	Labour	28959	Nottinghamshire	East Midlands
		JT Lester	Conservative	20698
		MH Haydon-Baillie	Liberal	3125

Bath	59194	EJ Brown	Conservative	22344	Bristol Area	West
		DW Young	Labour	16493
		RH Crowther	Liberal	5957
		G Young	Independent	840

Batley and Morley	63086	ADD Broughton	Labour	23024	West Yorkshire	Yorkshire
		D Thompson	Conservative	15753
		P Wrigley	Liberal	6893

Battersea North	30226	DPT Jay	Labour	11621	Wandsworth	South London
		AV Bradbury	Conservative	4927
		HMG Smallbone	Liberal	1012
		D Welsh	Communist	179

Battersea South	34687	EG Perry	Labour	10925	Wandsworth	South London
		IN Samuel	Conservative	9227
		R Benad	Liberal	1183
		T Lamb	National Front	716

Bebington	81913	EP Cockeram	Conservative	31260	Cheshire	Severn
		E Brooks	Labour	30535

Beckenham	77459	PC Goodhart	Conservative	30763	Bromley	South London
		IG Bing	Labour	13031
		PA Golding	Liberal	9404

Bedford	67414	THH Skeet	Conservative	26330	Bedfordshire	East Anglia
		BS Parkyn	Labour	21051
		AW Butcher	Liberal	4740

Bedfordshire Mid	73116	SLE Hastings	Conservative	29670	Bedfordshire	East Anglia
		DF Harrowell	Labour	19035
		JP Christian	Liberal	7799

Bedfordshire South	101284	WD Madel	Conservative	38085	Bedfordshire	East Anglia
		GE Roberts	Labour	33107
		G Shocket	Liberal	6956

Bedwellty	49157	NG Kinnock	Labour	28078	Mid Glamorgan and Gwent	Wales
		P Marland	Conservative	5799
		CM Davey	Plaid Cymru	3780

Belfast East	59610	SR McMaster	Ulster Unionist Party	26778	Northern Ireland	Northern Ireland
		D Bleakley	NI Labour	18259

Belfast North	75823	WS Mills	Ulster Unionist Party	28668	Northern Ireland	Northern Ireland
		J Sharkey	NI Labour	18894
		W Beattie	Protestant Unionist	11173
		J McKeague	Independent Unionist	441

Belfast South	57152	R Pounder	Ulster Unionist Party	27523	Northern Ireland	Northern Ireland
		J Coulthard	NI Labour	11567

Belfast West	68777	G Fitt	Republican Labour	30649	Northern Ireland	Northern Ireland
		B McRoberts	Ulster Unionist Party	27451

Belper	86642	DG Stewart-Smith	Conservative	35757	Derbyshire	East Midlands
		GA Brown	Labour	33633

Bermondsey	34174	RJ Mellish	Labour	13908	Southwark	South London
		GHJ Nicholson	Conservative	4172

Berwick and East Lothian	55326	JP Mackintosh	Labour	21107	Edinburgh area	East Scotland
		JDM Hardie	Conservative	20466
		DRF Simpson	Scottish National Party	4735

Berwick-upon-Tweed	41731	ACF Lambton	Conservative	15558	Northumberland	North
		RN Wareing	Labour	8413
		AJ Beith	Liberal	6741

Bethnal Green	47830	WS Hilton	Labour	15483	Tower Hamlets	North London
		OS Henriques	Conservative	5587
		WO Smedley	Liberal	3030

Bexley	67062	ERG Heath	Conservative	27075	Bexley	South London
		JC Cartwright	Labour	19017
		E Harrison	Liberal	3222
		EJRL Heath	Independent	938
		MP Coney	Independent Conservative	833

Billericay	123297	RA McCrindle	Conservative	47719	Essex	Essex
		E Moonman	Labour	43765

Bilston	77060	RJ Edwards	Labour	27240	West Midlands	West Midlands
		CG Irving	Conservative	26240

